case_id,category,friction_coefficient,target_wheel_speed_rad_s,timestep_s,time_s,time_from_first_contact_s,contact_id,side,ball_x_m,ball_y_m,ball_z_m,ball_vx_m_s,ball_vy_m_s,ball_vz_m_s,ball_speed_m_s,ball_wx_rad_s,ball_wy_rad_s,ball_wz_rad_s,compression_m,compression_rate_m_s,normal_force_n,tangential_force_n,tangential_force_x_n,tangential_force_y_n,tangential_force_z_n,wheel_speed_rad_s,wheel_speed_droop_rad_s,wheel_speed_droop_percent,applied_motor_torque_nm,motor_mechanical_power_w,wheel_rotational_energy_j,wheel_surface_speed_at_contact_m_s,ball_surface_speed_at_contact_m_s,relative_tangential_velocity_x_m_s,relative_tangential_velocity_y_m_s,relative_tangential_velocity_z_m_s,slip_velocity_m_s,slip_ratio,friction_utilization,near_coulomb_limit,ball_contact_power_w,wheel_contact_power_w,contact_x_m,contact_y_m,contact_z_m,wheel_x_m,wheel_y_m,wheel_z_m,wheel_axis_x,wheel_axis_y,wheel_axis_z
conv_mu_3p0_w160_dt_0p5ms,high_traction_timestep_convergence,3.0,160.0,0.0005,2.825,0.007000000000000117,0,left,0.0140461,0.0,0.352722,12.2708,0.0,4.4091,13.03889164959967,0.0,-0.427903,0.0,0.00322843,-1.41972,16.5376,49.612656320125616,45.9718,5.40083,17.8561,155.467,4.2287125,2.6479812349376632,0.546646,84.985413682,81.58775387214922,15.546700100164607,12.96125755505549,-2.3962497240161857,-0.2815159662964246,-0.9307412093069658,2.5860284565003626,0.16633938005101043,0.9999971039757,True,666.3174037128213,-771.138121211872,0.0109999,0.0295946,0.351614,7.23321e-17,0.129,0.35,-0.34202,-6.93889e-18,0.939693
conv_mu_3p0_w160_dt_0p5ms,high_traction_timestep_convergence,3.0,160.0,0.0005,2.825,0.007000000000000117,1,right,0.0140461,0.0,0.352722,12.2708,0.0,4.4091,13.03889164959967,0.0,-0.427903,0.0,0.00322843,-1.41972,16.5376,49.612656320125616,45.9718,-5.40083,17.8561,-155.467,4.2287125,2.6479812349376632,-0.546646,84.985413682,81.58775387214922,15.546700100164607,12.96125755505549,-2.3962497240161857,0.2815159662964246,-0.9307412093069658,2.5860284565003626,0.16633938005101043,0.9999971039757,True,666.3174037128213,-771.138121211872,0.0109999,-0.0295946,0.351614,7.23321e-17,-0.129,0.35,-0.34202,6.93889e-18,0.939693
conv_mu_3p0_w160_dt_0p5ms,high_traction_timestep_convergence,3.0,160.0,0.0005,2.8255,0.00749999999999984,0,left,0.0205924,0.0,0.355084,13.0926,0.0,4.72268,13.91832896372262,0.0,-0.346609,0.0,0.00228751,-2.24558,7.80443,23.413252969183926,21.5187,3.77647,8.41809,155.117,4.578712500000023,2.8671480456934764,0.564138,87.507394146,81.22081335900695,15.511707777967494,13.7359243152645,-1.6325397613226917,-0.28650535649641107,-0.6386556156704042,1.7762748624658375,0.11451188275921631,0.9999984183847689,True,339.016264828502,-363.07916221682575,0.015936,0.0303101,0.353389,7.38346e-17,0.129,0.35,-0.34202,-1.38778e-17,0.939693
conv_mu_3p0_w160_dt_0p5ms,high_traction_timestep_convergence,3.0,160.0,0.0005,2.8255,0.00749999999999984,1,right,0.0205924,0.0,0.355084,13.0926,0.0,4.72268,13.91832896372262,0.0,-0.346609,0.0,0.00228751,-2.24558,7.80443,23.413252969183926,21.5187,-3.77647,8.41809,-155.117,4.578712500000023,2.8671480456934764,-0.564138,87.507394146,81.22081335900695,15.511707777967494,13.7359243152645,-1.6325397613226917,0.28650535649641107,-0.6386556156704042,1.7762748624658375,0.11451188275921631,0.9999984183847689,True,339.016264828502,-363.07916221682575,0.015936,-0.0303101,0.353389,7.38346e-17,-0.129,0.35,-0.34202,1.38778e-17,0.939693
conv_mu_3p0_w160_dt_0p5ms,high_traction_timestep_convergence,3.0,160.0,0.0005,2.826,0.008000000000000007,0,left,0.0273344,0.0,0.357519,13.484,0.0,4.87035,14.336616236842639,0.0,-0.281819,0.0,0.000941352,-3.06769,1.11924,3.3577293332883458,3.05265,0.718255,1.19991,154.963,4.732712500000019,2.9635814424260256,0.571865,88.61791599499999,81.05962153232348,15.496314367723144,14.004518515635572,-1.3566740512516087,-0.31920818925688543,-0.5332660502421248,1.4922570253709475,0.09629754469095758,1.0000027796505802,True,50.4392474697884,-52.01632599456029,0.0208883,0.0313161,0.355173,7.51273e-17,0.129,0.35,-0.34202,6.93889e-18,0.939693
conv_mu_3p0_w160_dt_0p5ms,high_traction_timestep_convergence,3.0,160.0,0.0005,2.826,0.008000000000000007,1,right,0.0273344,0.0,0.357519,13.484,0.0,4.87035,14.336616236842639,0.0,-0.281819,0.0,0.000941352,-3.06769,1.11924,3.3577293332883458,3.05265,-0.718255,1.19991,-154.963,4.732712500000019,2.9635814424260256,-0.571865,88.61791599499999,81.05962153232348,15.496314367723144,14.004518515635572,-1.3566740512516087,0.31920818925688543,-0.5332660502421248,1.4922570253709475,0.09629754469095758,1.0000027796505802,True,50.4392474697884,-52.01632599456029,0.0208883,-0.0313161,0.355173,7.51273e-17,-0.129,0.35,-0.34202,-6.93889e-18,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.817,0.0,0,left,-0.0293654,0.0,0.337992,2.81908,0.0,0.86681,2.9493340981482583,0.0,2.96618e-15,0.0,0.000161822,0.702943,0.227688,0.6830645752181853,0.620621,-0.163001,0.234174,159.872,-0.17837625000001367,-0.11169904333767344,0.326424,52.186057728,86.27666649166532,15.987203634998204,2.8604278499478233,-11.927545942459744,3.13266940320709,-4.500518499353195,13.127628748646806,0.821133517052889,1.0000008421146267,True,1.792512782593597,-10.919586585241502,-0.0220013,0.0318894,0.340672,3.02617e-17,0.129,0.35,-0.34202,5.55112e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.817,0.0,1,right,-0.0293654,0.0,0.337992,2.81908,0.0,0.86681,2.9493340981482583,0.0,2.96618e-15,0.0,0.000161822,0.702943,0.227688,0.6830645752181853,0.620621,0.163001,0.234174,-159.872,-0.17837625000001367,-0.11169904333767344,-0.326424,52.186057728,86.27666649166532,15.987203634998204,2.8604278499478233,-11.927545942459744,-3.13266940320709,-4.500518499353195,13.127628748646806,0.821133517052889,1.0000008421146267,True,1.792512782593597,-10.919586585241502,-0.0220013,-0.0318894,0.340672,3.02617e-17,-0.129,0.35,-0.34202,-5.55112e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.81725,0.00024999999999986144,0,left,-0.0286594,0.0,0.338208,2.82399,0.0,0.866219,2.9538542408285817,0.0,-0.000724574,0.0,0.000335887,0.688521,0.680472,2.0414130253229015,1.85711,-0.476437,0.701083,159.869,-0.17537624999999935,-0.10982044610281401,0.326538,52.203303522,86.2734285566798,15.986911127098102,2.8684712779732333,-11.93488560384016,3.0618531577502477,-4.505562247049248,13.11931897235568,0.8206287548642338,0.9999985428363948,True,5.383232998257718,-32.633701814984846,-0.0214953,0.0317619,0.340816,3.17914e-17,0.129,0.35,-0.34202,0.0,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.81725,0.00024999999999986144,1,right,-0.0286594,0.0,0.338208,2.82399,0.0,0.866219,2.9538542408285817,0.0,-0.000724574,0.0,0.000335887,0.688521,0.680472,2.0414130253229015,1.85711,0.476437,0.701083,-159.869,-0.17537624999999935,-0.10982044610281401,-0.326538,52.203303522,86.2734285566798,15.986911127098102,2.8684712779732333,-11.93488560384016,-3.0618531577502477,-4.505562247049248,13.11931897235568,0.8206287548642338,0.9999985428363948,True,5.383232998257718,-32.633701814984846,-0.0214953,-0.0317619,0.340816,3.17914e-17,-0.129,0.35,-0.34202,0.0,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.8175,0.0004999999999997229,0,left,-0.0279497,0.0,0.338426,2.83871,0.0,0.869345,2.9688440836670758,0.0,-0.00286395,0.0,0.000506927,0.676306,1.26099,3.7829754135103757,3.44567,-0.862868,1.30143,159.862,-0.16837624999999434,-0.10543705255482647,0.326903,52.259367386,86.26587361133765,15.98620679506944,2.886682272815218,-11.932339591821185,2.9881127079811316,-4.506850311730432,13.100429207567451,0.8194832817756343,1.0000014310212282,True,10.059833654317488,-60.47123608291875,-0.0209848,0.0316364,0.340961,3.33327e-17,0.129,0.35,-0.34202,1.38778e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.8175,0.0004999999999997229,1,right,-0.0279497,0.0,0.338426,2.83871,0.0,0.869345,2.9688440836670758,0.0,-0.00286395,0.0,0.000506927,0.676306,1.26099,3.7829754135103757,3.44567,0.862868,1.30143,-159.862,-0.16837624999999434,-0.10543705255482647,-0.326903,52.259367386,86.26587361133765,15.98620679506944,2.886682272815218,-11.932339591821185,-2.9881127079811316,-4.506850311730432,13.100429207567451,0.8194832817756343,1.0000014310212282,True,10.059833654317488,-60.47123608291875,-0.0209848,-0.0316364,0.340961,3.33327e-17,-0.129,0.35,-0.34202,-1.38778e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.81775,0.0007500000000000284,0,left,-0.0272332,0.0,0.338645,2.86608,0.0,0.877266,2.997333848798962,0.0,-0.00677677,0.0,0.000675619,0.666735,1.93942,5.818242422338553,5.30589,-1.29589,2.00503,159.848,-0.15437625000001276,-0.09667026545886918,0.32759,52.36460632,86.25076471307416,15.984802056041755,2.918076697145781,-11.916925384162301,2.9105352012989485,-4.503251507344234,13.067654721031246,0.817504944710409,0.9999969788800352,True,15.672974712967047,-92.99680896676173,-0.0204674,0.0315123,0.341108,3.48831e-17,0.129,0.35,-0.34202,2.77556e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.81775,0.0007500000000000284,1,right,-0.0272332,0.0,0.338645,2.86608,0.0,0.877266,2.997333848798962,0.0,-0.00677677,0.0,0.000675619,0.666735,1.93942,5.818242422338553,5.30589,1.29589,2.00503,-159.848,-0.15437625000001276,-0.09667026545886918,-0.32759,52.36460632,86.25076471307416,15.984802056041755,2.918076697145781,-11.916925384162301,-2.9105352012989485,-4.503251507344234,13.067654721031246,0.817504944710409,0.9999969788800352,True,15.672974712967047,-92.99680896676173,-0.0204674,-0.0315123,0.341108,3.48831e-17,-0.129,0.35,-0.34202,-2.77556e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.818,0.0009999999999998899,0,left,-0.0265061,0.0,0.338868,2.90833,0.0,0.890827,3.0417028344052612,0.0,-0.0127093,0.0,0.000842698,0.66001,2.70086,8.102568876362607,7.39795,-1.76039,2.79696,159.827,-0.13337624999999775,-0.08352008481490655,0.328653,52.527623031,86.22810384673099,15.982708128724251,2.9650467363593296,-11.886485201120665,2.8284686133336727,-4.493946341146731,13.018614321431462,0.8145437066472048,0.9999986271487116,True,22.224696281250917,-129.49144501099784,-0.0199404,0.031389,0.341258,3.64401e-17,0.129,0.35,-0.34202,4.16334e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.818,0.0009999999999998899,1,right,-0.0265061,0.0,0.338868,2.90833,0.0,0.890827,3.0417028344052612,0.0,-0.0127093,0.0,0.000842698,0.66001,2.70086,8.102568876362607,7.39795,1.76039,2.79696,-159.827,-0.13337624999999775,-0.08352008481490655,-0.328653,52.527623031,86.22810384673099,15.982708128724251,2.9650467363593296,-11.886485201120665,-2.8284686133336727,-4.493946341146731,13.018614321431462,0.8145437066472048,0.9999986271487116,True,22.224696281250917,-129.49144501099784,-0.0199404,-0.031389,0.341258,3.64401e-17,-0.129,0.35,-0.34202,-4.16334e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.81825,0.0012499999999997513,0,left,-0.0257643,0.0,0.339096,2.96735,0.0,0.910758,3.1039726411590682,0.0,-0.0208429,0.0,0.00100892,0.656189,3.53757,10.612722078689332,9.70143,-2.24635,3.66961,159.797,-0.10337624999999662,-0.06473411246640122,0.330136,52.754742392,86.19573634516549,15.979706393237368,3.0296472741526186,-11.838957163128839,2.741280476026831,-4.478142594925799,12.95103418492648,0.8104675934726419,1.0000011381343061,True,29.8083700358943,-169.57539292516552,-0.0194008,0.0312661,0.341412,3.80011e-17,0.129,0.35,-0.34202,1.38778e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.81825,0.0012499999999997513,1,right,-0.0257643,0.0,0.339096,2.96735,0.0,0.910758,3.1039726411590682,0.0,-0.0208429,0.0,0.00100892,0.656189,3.53757,10.612722078689332,9.70143,2.24635,3.66961,-159.797,-0.10337624999999662,-0.06473411246640122,-0.330136,52.754742392,86.19573634516549,15.979706393237368,3.0296472741526186,-11.838957163128839,-2.741280476026831,-4.478142594925799,12.95103418492648,0.8104675934726419,1.0000011381343061,True,29.8083700358943,-169.57539292516552,-0.0194008,-0.0312661,0.341412,3.80011e-17,-0.129,0.35,-0.34202,-1.38778e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.8185,0.0014999999999996128,0,left,-0.0250031,0.0,0.33933,3.04491,0.0,0.937735,3.1860357559708894,0.0,-0.0313145,0.0,0.00117502,0.655218,4.44601,13.338078353233646,12.2074,-2.74627,4.61971,159.758,-0.06437625000000935,-0.0403123484133532,0.332081,53.052596398000006,86.15366767681897,15.975806395679243,3.1138142597947183,-11.772579376898456,2.6484542653839904,-4.455167422343573,12.86298767558754,0.8051542036129341,1.0000036252155413,True,38.58943382193253,-213.07018872435566,-0.0188451,0.031143,0.341571,3.95634e-17,0.129,0.35,-0.34202,-2.77556e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.8185,0.0014999999999996128,1,right,-0.0250031,0.0,0.33933,3.04491,0.0,0.937735,3.1860357559708894,0.0,-0.0313145,0.0,0.00117502,0.655218,4.44601,13.338078353233646,12.2074,2.74627,4.61971,-159.758,-0.06437625000000935,-0.0403123484133532,-0.332081,53.052596398000006,86.15366767681897,15.975806395679243,3.1138142597947183,-11.772579376898456,-2.6484542653839904,-4.455167422343573,12.86298767558754,0.8051542036129341,1.0000036252155413,True,38.58943382193253,-213.07018872435566,-0.0188451,-0.031143,0.341571,3.95634e-17,-0.129,0.35,-0.34202,2.77556e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.81875,0.0017499999999999183,0,left,-0.0242174,0.0,0.339573,3.14273,0.0,0.972411,3.2897317528669414,0.0,-0.0442273,0.0,0.00134171,0.656944,5.42531,16.275961726254458,14.9142,-3.25387,5.64676,159.709,-0.015376250000002756,-0.009628593577458195,0.334527,53.426972643000006,86.10082672594035,15.970901859101383,3.2194418860454848,-11.68551238563175,2.54945880405426,-4.424325649655161,12.752474166314526,0.7984817813558373,1.0000019492744476,True,48.798219226055025,-259.9211364213878,-0.0182695,0.0310191,0.341738,4.11246e-17,0.129,0.35,-0.34202,1.38778e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.81875,0.0017499999999999183,1,right,-0.0242174,0.0,0.339573,3.14273,0.0,0.972411,3.2897317528669414,0.0,-0.0442273,0.0,0.00134171,0.656944,5.42531,16.275961726254458,14.9142,3.25387,5.64676,-159.709,-0.015376250000002756,-0.009628593577458195,-0.334527,53.426972643000006,86.10082672594035,15.970901859101383,3.2194418860454848,-11.68551238563175,-2.54945880405426,-4.424325649655161,12.752474166314526,0.7984817813558373,1.0000019492744476,True,48.798219226055025,-259.9211364213878,-0.0182695,-0.0310191,0.341738,4.11246e-17,-0.129,0.35,-0.34202,-1.38778e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.819,0.0019999999999997797,0,left,-0.0234017,0.0,0.339827,3.26252,0.0,1.01544,3.4168926152280523,0.0,-0.059655,0.0,0.00150965,0.661115,6.47632,19.428987644880007,17.8251,-3.7631,6.75207,159.65,0.04362374999999474,0.02731715204126598,0.337512,53.8837908,86.03722341673796,15.96501381613059,3.34842522692331,-11.576013903108402,2.443851312617878,-4.384952923990407,12.617619397840274,0.7903293754178775,1.0000014228697782,True,60.72955585720328,-310.1587514883806,-0.0176699,0.0308939,0.341913,4.26821e-17,0.129,0.35,-0.34202,0.0,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.819,0.0019999999999997797,1,right,-0.0234017,0.0,0.339827,3.26252,0.0,1.01544,3.4168926152280523,0.0,-0.059655,0.0,0.00150965,0.661115,6.47632,19.428987644880007,17.8251,3.7631,6.75207,-159.65,0.04362374999999474,0.02731715204126598,-0.337512,53.8837908,86.03722341673796,15.96501381613059,3.34842522692331,-11.576013903108402,-2.443851312617878,-4.384952923990407,12.617619397840274,0.7903293754178775,1.0000014228697782,True,60.72955585720328,-310.1587514883806,-0.0176699,-0.0308939,0.341913,4.26821e-17,-0.129,0.35,-0.34202,0.0,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.81925,0.002249999999999641,0,left,-0.0225502,0.0,0.340094,3.40602,0.0,1.0675,3.5693876912434153,0.0,-0.0776424,0.0,0.00167941,0.667372,7.60088,22.80260790820208,20.946,-4.26746,7.93806,159.578,0.11562374999999747,0.07240348567767876,0.341075,54.42806635,85.95963765754776,15.957805740603636,3.502707938384159,-11.441957023860853,2.331136780815422,-4.3362328925869305,12.45614285906765,0.780567395138404,0.9999985926279624,True,74.74389616177484,-363.848969544674,-0.0170417,0.0307671,0.342099,4.42331e-17,0.129,0.35,-0.34202,4.16334e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.81925,0.002249999999999641,1,right,-0.0225502,0.0,0.340094,3.40602,0.0,1.0675,3.5693876912434153,0.0,-0.0776424,0.0,0.00167941,0.667372,7.60088,22.80260790820208,20.946,4.26746,7.93806,-159.578,0.11562374999999747,0.07240348567767876,-0.341075,54.42806635,85.95963765754776,15.957805740603636,3.502707938384159,-11.441957023860853,-2.331136780815422,-4.3362328925869305,12.45614285906765,0.780567395138404,0.9999985926279624,True,74.74389616177484,-363.848969544674,-0.0170417,-0.0307671,0.342099,4.42331e-17,-0.129,0.35,-0.34202,-4.16334e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.8195,0.0024999999999999467,0,left,-0.0216565,0.0,0.340376,3.57506,0.0,1.12929,3.7491798980176987,0.0,-0.0982025,0.0,0.00185145,0.675233,8.80119,26.403544447844496,24.2841,-4.75933,9.20752,159.495,0.19862374999999588,0.12437800917520721,0.345256,55.066605720000005,85.87024194533154,15.949495007534624,3.6843332344415067,-11.281599061724053,2.211024252228061,-4.277500460985376,12.266218481144211,0.7690662604270283,0.9999990322461885,True,91.27242512252613,-421.0867678394547,-0.01638,0.0306383,0.342297,4.57752e-17,0.129,0.35,-0.34202,-4.16334e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.8195,0.0024999999999999467,1,right,-0.0216565,0.0,0.340376,3.57506,0.0,1.12929,3.7491798980176987,0.0,-0.0982025,0.0,0.00185145,0.675233,8.80119,26.403544447844496,24.2841,4.75933,9.20752,-159.495,0.19862374999999588,0.12437800917520721,-0.345256,55.066605720000005,85.87024194533154,15.949495007534624,3.6843332344415067,-11.281599061724053,-2.211024252228061,-4.277500460985376,12.266218481144211,0.7690662604270283,0.9999990322461885,True,91.27242512252613,-421.0867678394547,-0.01638,-0.0306383,0.342297,4.57752e-17,-0.129,0.35,-0.34202,4.16334e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.81975,0.002749999999999808,0,left,-0.0207136,0.0,0.340677,3.77156,0.0,1.20153,3.958325299226934,0.0,-0.121311,0.0,0.00202608,0.684065,10.0791,30.237315595707237,27.8455,-5.22938,10.563,159.398,0.2956237500000043,0.18511931976871074,0.350095,55.80444281,85.76582637592888,15.939804200717006,3.8954476070315014,-11.09261773052668,2.0831884687164175,-4.207892228034472,12.045422338570816,0.7556819511013183,1.000000515777111,True,110.81823594883322,-481.93410293276236,-0.0156794,0.0305071,0.342509,4.73059e-17,0.129,0.35,-0.34202,2.77556e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.81975,0.002749999999999808,1,right,-0.0207136,0.0,0.340677,3.77156,0.0,1.20153,3.958325299226934,0.0,-0.121311,0.0,0.00202608,0.684065,10.0791,30.237315595707237,27.8455,5.22938,10.563,-159.398,0.2956237500000043,0.18511931976871074,-0.350095,55.80444281,85.76582637592888,15.939804200717006,3.8954476070315014,-11.09261773052668,-2.0831884687164175,-4.207892228034472,12.045422338570816,0.7556819511013183,1.000000515777111,True,110.81823594883322,-481.93410293276236,-0.0156794,-0.0305071,0.342509,4.73059e-17,-0.129,0.35,-0.34202,-2.77556e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.82,0.0029999999999996696,0,left,-0.0197142,0.0,0.340998,3.99748,0.0,1.285,4.198936930986223,0.0,-0.146897,0.0,0.00220343,0.693056,11.4354,34.30618999364546,31.6334,-5.66599,12.0058,159.287,0.4066237499999943,0.2546274174581715,0.355635,56.648032244999996,85.6464184535742,15.928695512884708,4.138265123717762,-10.87283000163407,1.947476877748052,-4.126550657222395,11.791501972200988,0.74026789969479,0.9999997083222701,True,133.95632752945514,-546.4029785345197,-0.0149342,0.0303736,0.342738,4.88224e-17,0.129,0.35,-0.34202,1.38778e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.82,0.0029999999999996696,1,right,-0.0197142,0.0,0.340998,3.99748,0.0,1.285,4.198936930986223,0.0,-0.146897,0.0,0.00220343,0.693056,11.4354,34.30618999364546,31.6334,5.66599,12.0058,-159.287,0.4066237499999943,0.2546274174581715,-0.355635,56.648032244999996,85.6464184535742,15.928695512884708,4.138265123717762,-10.87283000163407,-1.947476877748052,-4.126550657222395,11.791501972200988,0.74026789969479,0.9999997083222701,True,133.95632752945514,-546.4029785345197,-0.0149342,-0.0303736,0.342738,4.88224e-17,-0.129,0.35,-0.34202,-1.38778e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.82025,0.003249999999999975,0,left,-0.0186505,0.0,0.341343,4.25488,0.0,1.38048,4.473223540669524,0.0,-0.174832,0.0,0.00238338,0.701168,12.8689,38.60677061116223,35.6457,-6.05473,13.5354,159.162,0.5316237499999943,0.33290230224360745,0.361917,57.603433554,85.51204965218527,15.916204886368636,4.415101263893063,-10.619978598298905,1.8039012876068738,-4.032627803428745,11.502177719229651,0.7226708754598052,1.0000018289872543,True,161.33069816487546,-614.4160037474081,-0.014138,0.0302377,0.342985,5.03225e-17,0.129,0.35,-0.34202,0.0,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.82025,0.003249999999999975,1,right,-0.0186505,0.0,0.341343,4.25488,0.0,1.38048,4.473223540669524,0.0,-0.174832,0.0,0.00238338,0.701168,12.8689,38.60677061116223,35.6457,6.05473,13.5354,-159.162,0.5316237499999943,0.33290230224360745,-0.361917,57.603433554,85.51204965218527,15.916204886368636,4.415101263893063,-10.619978598298905,-1.8039012876068738,-4.032627803428745,11.502177719229651,0.7226708754598052,1.0000018289872543,True,161.33069816487546,-614.4160037474081,-0.014138,-0.0302377,0.342985,5.03225e-17,-0.129,0.35,-0.34202,0.0,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.8205,0.0034999999999998366,0,left,-0.017514,0.0,0.341715,4.54582,0.0,1.48877,4.783400002644562,0.0,-0.204916,0.0,0.0025655,0.707096,14.3754,43.126266667149615,39.8715,-6.37781,15.148,159.02,0.6736237499999902,0.42182257135986007,0.368983,58.67567666000001,85.35953467558753,15.9019996134339,4.728283295900606,-10.331420768336944,1.6526098684209998,-3.9251166923191736,11.174789282932766,0.7027285595889703,1.0000015458619032,True,193.63629705933377,-685.7276614509246,-0.0132842,0.0300998,0.343255,5.18034e-17,0.129,0.35,-0.34202,5.55112e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.8205,0.0034999999999998366,1,right,-0.017514,0.0,0.341715,4.54582,0.0,1.48877,4.783400002644562,0.0,-0.204916,0.0,0.0025655,0.707096,14.3754,43.126266667149615,39.8715,6.37781,15.148,-159.02,0.6736237499999902,0.42182257135986007,-0.368983,58.67567666000001,85.35953467558753,15.9019996134339,4.728283295900606,-10.331420768336944,-1.6526098684209998,-3.9251166923191736,11.174789282932766,0.7027285595889703,1.0000015458619032,True,193.63629705933377,-685.7276614509246,-0.0132842,-0.0300998,0.343255,5.18034e-17,-0.129,0.35,-0.34202,-5.55112e-17,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.82075,0.003749999999999698,0,left,-0.016296,0.0,0.342118,4.87232,0.0,1.61063,5.131630460126684,0.0,-0.236859,0.0,0.00274899,0.709207,15.9463,47.838832835967054,44.2876,-6.61376,16.8351,158.863,0.8306237500000009,0.5201358266503743,0.376873,59.871175399,85.19106742192662,15.88630232405012,5.080085600990537,-10.005025049947294,1.4941157004687997,-3.8032221084275113,10.80728487560553,0.6802895132648008,0.9999985960372636,True,231.58992928784147,-759.9073990645431,-0.0123656,0.0299605,0.343548,5.3263e-17,0.129,0.35,-0.34202,0.0,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.82075,0.003749999999999698,1,right,-0.016296,0.0,0.342118,4.87232,0.0,1.61063,5.131630460126684,0.0,-0.236859,0.0,0.00274899,0.709207,15.9463,47.838832835967054,44.2876,6.61376,16.8351,-158.863,0.8306237500000009,0.5201358266503743,-0.376873,59.871175399,85.19106742192662,15.88630232405012,5.080085600990537,-10.005025049947294,-1.4941157004687997,-3.8032221084275113,10.80728487560553,0.6802895132648008,0.9999985960372636,True,231.58992928784147,-759.9073990645431,-0.0123656,-0.0299605,0.343548,5.3263e-17,-0.129,0.35,-0.34202,0.0,0.939693
conv_mu_3p0_w160_dt_0p25ms,high_traction_timestep_convergence,3.0,160.0,0.00025,2.821,0.0040000000000000036,0,left,-0.0149869,0.0,0.342554,5.23625,0.0,1.74681,5.519932901639295,0.0,-0.270262,0.0,0.00293254,0.705485,17.5671,52.701155113265784,48.8542,-6.73735,18.5819,158.688,1.0056237500000123,0.6297206653499916,0.385619,61.19310787199999,85.00348157254474,15.868806069521632,5.472624533913802,-9.638285532308332,1.3291885631179827,-3.6659681238314765,10.397240620644318,0.6551999296666523,0.9999972507939231,True,275.8793216174999,-836.2195240906576,-0.0113745,0.0298207,0.343869,5.46986e-17,0.129,0.35,-0.34202,6.93889e-17,0.939693
