time_s,phase,compression_m,compression_rate_m_s,force_n,elastic_force_n,damping_force_n,axis,repeat,solver_timestep_s
122.60580000000007,preconditioning_load,0.002286,0.0033333333333333335,11.730458148985687,11.728748582957612,0.0017095660280741498,z,3,0.00025
122.68200000000007,preconditioning_load,0.00254,0.0033333333333333335,13.738876202991694,13.736873935414225,0.002002267577468686,z,3,0.00025
122.75820000000007,preconditioning_load,0.0027939999999999996,0.0033333333333333335,15.850400418173221,15.848090422626402,0.002309995546818655,z,3,0.00025
122.83440000000007,preconditioning_load,0.0030479999999999995,0.0033333333333333335,18.060221786758735,18.057589737674718,0.0026320490840170407,z,3,0.00025
122.91060000000007,preconditioning_load,0.003302,0.0033333333333333335,20.364147719669624,20.361179902497433,0.0029678171721911895,z,3,0.00025
122.98680000000007,preconditioning_load,0.0035559999999999997,0.0033333333333333335,22.758480569167713,22.755163808241797,0.003316760925915929,z,3,0.00025
123.06300000000007,preconditioning_load,0.00381,0.0033333333333333335,25.239927252447032,25.236248852027046,0.0036784004199859055,z,3,0.00025
123.13920000000007,preconditioning_load,0.004064,0.0033333333333333335,27.805530427225335,27.801478122566195,0.0040523046591403045,z,3,0.00025
123.21540000000007,preconditioning_load,0.004318,0.0033333333333333335,30.452615027690452,30.44817694390411,0.004438083786343583,z,3,0.00025
123.29160000000007,preconditioning_load,0.004572,0.0033333333333333335,33.17874601429111,33.17391063136576,0.004835382925350018,z,3,0.00025
123.36780000000007,preconditioning_load,0.0048259999999999996,0.0033333333333333335,35.981694482384235,35.97645060514275,0.005243877241483119,z,3,0.00025
123.44400000000007,preconditioning_load,0.00508,0.0033333333333333335,38.85941011607165,38.85374684814454,0.005663267927111804,z,3,0.00025
123.52020000000007,preconditioning_load,0.005334,0.0033333333333333335,41.80999853662994,41.80390525772947,0.006093278900472399,z,3,0.00025
123.59640000000007,preconditioning_load,0.005587999999999999,0.0033333333333333335,44.831702480849486,44.82516882678682,0.006533654062664596,z,3,0.00025
123.67260000000007,preconditioning_load,0.005841999999999999,0.0033333333333333335,47.922886014723744,47.915901859726766,0.00698415499697802,z,3,0.00025
123.74880000000007,preconditioning_load,0.006095999999999999,0.0033333333333333335,51.08202118060051,51.07457662157761,0.007444559022900421,z,3,0.00025
123.82500000000007,preconditioning_load,0.00635,0.0033333333333333335,54.30767661567448,54.2997619581371,0.007914657537384073,z,3,0.00025
123.90120000000007,preconditioning_load,0.006604,0.0033333333333333335,57.598507782651836,57.59011352806072,0.00839425459111709,z,3,0.00025
123.97740000000007,preconditioning_load,0.0068579999999999995,0.0033333333333333335,60.95324853031074,60.94436536465218,0.008883165658559733,z,3,0.00025
124.05360000000007,preconditioning_load,0.007111999999999999,0.0033333333333333335,64.37070375984307,64.36132254327391,0.009381216569153139,z,3,0.00025
124.12980000000007,preconditioning_load,0.007365999999999999,0.0033333333333333335,67.84974301736942,67.83985477479587,0.009888242573552475,z,3,0.00025
124.20600000000007,preconditioning_load,0.00762,0.0033333333333333335,71.38929486744176,71.3788907799182,0.01040408752356825,z,3,0.00025
124.28220000000007,preconditioning_load,0.007873999999999999,0.0033333333333333335,74.98834192923472,74.97741332608592,0.010928603148798288,z,3,0.00025
124.35840000000007,preconditioning_load,0.008128,0.0033333333333333335,78.64591647831966,78.63445482990402,0.011461648415647119,z,3,0.00025
124.43460000000007,preconditioning_load,0.008381999999999999,0.0033333333333333335,82.36109653376099,82.34909344480394,0.012003088957044383,z,3,0.00025
124.51080000000007,preconditioning_load,0.008636,0.0033333333333333335,86.13300236377312,86.12044956720993,0.012552796563184643,z,3,0.00025
124.58700000000007,preconditioning_load,0.00889,0.0033333333333333335,89.96079335406901,89.94768270534384,0.013110648725174201,z,3,0.00025
124.66320000000007,preconditioning_load,0.009144,0.0033333333333333335,93.84366519188549,93.8299886636609,0.013676528224593199,z,3,0.00025
124.73940000000007,preconditioning_load,0.009398,0.0033333333333333335,97.78084732591178,97.76659700314845,0.014250322763331269,z,3,0.00025
124.81560000000007,preconditioning_load,0.009651999999999999,0.0033333333333333335,101.77160066830588,101.75676874367723,0.014831924628651905,z,3,0.00025
124.89180000000007,preconditioning_load,0.009906,0.0033333333333333335,105.81521550991704,105.7997942795276,0.015421230389435436,z,3,0.00025
124.96800000000007,preconditioning_load,0.01016,0.0033333333333333335,109.91100962393355,109.8949914833138,0.016018140619749488,z,3,0.00025
125.04420000000007,preconditioning_load,0.010414,0.0033333333333333335,114.05832653660886,114.04170397696204,0.016622559646819468,z,3,0.00025
125.12040000000007,preconditioning_load,0.010668,0.0033333333333333335,118.25653394660266,118.23929955128192,0.01723439532074167,z,3,0.00025
125.19660000000007,preconditioning_load,0.010922000000000001,0.0033333333333333335,122.50502227690585,122.4871687181025,0.017853558803352598,z,3,0.00025
125.27280000000007,preconditioning_load,0.011175999999999998,0.0033333333333333335,126.80320334538577,126.78472338101122,0.01847996437454924,z,3,0.00025
125.34900000000007,preconditioning_load,0.011430000000000001,0.0033333333333333335,131.1505091417418,131.1313956124878,0.019113529253985462,z,3,0.00025
125.42520000000007,preconditioning_load,0.011683999999999998,0.0033333333333333335,135.5463907001645,135.5266365267276,0.019754173436894007,z,3,0.00025
125.50140000000007,preconditioning_load,0.011937999999999999,0.0033333333333333335,139.99031705828023,139.96991523873808,0.02040181954214404,z,3,0.00025
125.57760000000007,preconditioning_load,0.012191999999999998,0.0033333333333333335,144.48177429406988,144.46071790139774,0.021056392672136326,z,3,0.00025
125.65380000000007,preconditioning_load,0.012445999999999999,0.0033333333333333335,149.02026463341076,148.99854681312817,0.021717820282589173,z,3,0.00025
125.73000000000008,preconditioning_load,0.0127,0.0033333333333333335,153.6053056217181,153.58291958965629,0.022386032061803007,z,3,0.00025
125.80620000000008,preconditioning_load,0.012953999999999999,0.0033333333333333335,158.23642935388608,158.21336839406752,0.023060959818565152,z,3,0.00025
125.88240000000008,preconditioning_load,0.013208,0.0033333333333333335,162.913181757357,162.88943921997947,0.023742537377529516,z,3,0.00025
125.95860000000008,preconditioning_load,0.013461999999999998,0.0033333333333333335,167.63512192369492,167.61069122321305,0.024430700481872236,z,3,0.00025
126.03480000000008,preconditioning_load,0.013715999999999999,0.0033333333333333335,172.40182148452672,172.37669609782444,0.02512538670228537,z,3,0.00025
126.11100000000008,preconditioning_load,0.01397,0.0033333333333333335,177.21286402813206,177.18703749278004,0.025826535352024393,z,3,0.00025
126.18720000000008,preconditioning_load,0.014223999999999999,0.0033333333333333335,182.0678445533417,182.04131046593437,0.026534087407327434,z,3,0.00025
126.26340000000008,preconditioning_load,0.014478,0.0033333333333333335,186.9663689577307,186.93912097229799,0.027247985432723,z,3,0.00025
126.33960000000008,preconditioning_load,0.014731999999999999,0.0033333333333333335,191.9080535573861,191.88008538387498,0.027968173511112582,z,3,0.00025
126.41580000000008,preconditioning_load,0.014986,0.0033333333333333335,196.89252463578862,196.86383003861056,0.028694597178059666,z,3,0.00025
126.49200000000008,preconditioning_load,0.01524,0.0033333333333333335,201.91941801957626,201.88999081621637,0.029427203359887244,z,3,0.00025
126.56820000000008,preconditioning_load,0.015493999999999999,0.0033333333333333335,206.98837867916572,206.9582127388502,0.030165940315526996,z,3,0.00025
126.64440000000008,preconditioning_load,0.015747999999999998,0.0033333333333333335,212.09906035238953,212.06814959480786,0.030910757581665393,z,3,0.00025
126.72060000000008,preconditioning_load,0.016002,0.0033333333333333335,217.25112518947037,217.21946358354947,0.0316616059209025,z,3,0.00025
126.79680000000008,preconditioning_load,0.016256,0.0033333333333333335,222.44424341780268,222.41182498052956,0.032418437273122436,z,3,0.00025
126.87300000000008,preconditioning_load,0.01651,0.0033333333333333335,227.67809302514308,227.644911820434,0.0331812047090807,z,3,0.00025
126.94920000000008,preconditioning_load,0.016763999999999998,0.0033333333333333335,232.952359459929,232.91840959754217,0.03394986238683373,z,3,0.00025
127.02540000000008,preconditioning_load,0.017018,0.0033333333333333335,238.26673534755417,238.2320109820437,0.034724365510470534,z,3,0.00025
127.10160000000008,preconditioning_load,0.017272,0.0033333333333333335,243.62092022152362,243.58541555123287,0.03550467029074866,z,3,0.00025
127.17780000000008,preconditioning_load,0.017526,0.0033333333333333335,249.0146202685006,248.9783295345925,0.036290733908117545,z,3,0.00025
127.25400000000008,preconditioning_load,0.01778,0.0033333333333333335,254.44754808633564,254.4104655718583,0.03708251447733346,z,3,0.00025
127.33020000000008,preconditioning_load,0.018033999999999998,0.0033333333333333335,259.9194224542395,259.8815424832255,0.03787997101403562,z,3,0.00025
127.40640000000008,preconditioning_load,0.018288,0.0033333333333333335,265.42996811432886,265.39128505092606,0.038683063402800144,z,3,0.00025
127.48260000000008,preconditioning_load,0.018542,0.0033333333333333335,270.9789155638286,270.9394238114615,0.03949175236709834,z,3,0.00025
127.55880000000008,preconditioning_load,0.018796,0.0033333333333333335,276.56600085727484,276.52569485783465,0.04030599944019286,z,3,0.00025
