time_s,phase,compression_m,compression_rate_m_s,force_n,elastic_force_n,damping_force_n
11.706365693790739,precompression_to_25_4mm,0.02235455231264365,0.0033333333333333335,358.7150520877429,358.66277390226884,0.0522781854740515
11.706615693790738,precompression_to_25_4mm,0.022355385645976982,0.0033333333333333335,358.735110552239,358.68282944349727,0.05228110874173808
11.706865693790737,precompression_to_25_4mm,0.022356218979310314,0.0033333333333333335,358.75516939059463,358.7028853585307,0.0522840320639375
11.707115693790737,precompression_to_25_4mm,0.022357052312643646,0.0033333333333333335,358.77522860280266,358.722941647362,0.05228695544064976
11.707365693790736,precompression_to_25_4mm,0.022357885645976978,0.0033333333333333335,358.79528818885615,358.7429983099844,0.052289878871761175
11.707615693790736,precompression_to_25_4mm,0.02235871897931031,0.0033333333333333335,358.81534814874817,358.76305534639073,0.05229280235744227
11.707865693790735,precompression_to_25_4mm,0.02235955231264364,0.0033333333333333335,358.83540848247173,358.7831127565742,0.052295725897522516
11.708115693790734,precompression_to_25_4mm,0.022360385645976973,0.0033333333333333335,358.8554691900199,358.80317054052773,0.052298649492172444
11.708365693790734,precompression_to_25_4mm,0.022361218979310305,0.0033333333333333335,358.8755302713857,358.82322869824446,0.052301573141221525
11.708615693790733,precompression_to_25_4mm,0.022362052312643637,0.0033333333333333335,358.8955917265621,358.8432872297173,0.052304496844783444
11.708865693790733,precompression_to_25_4mm,0.02236288564597697,0.0033333333333333335,358.9156535555421,358.8633461349393,0.05230742060280136
11.709115693790732,precompression_to_25_4mm,0.0223637189793103,0.0033333333333333335,358.93571575831896,358.88340541390363,0.05231034441533211
11.709365693790732,precompression_to_25_4mm,0.022364552312643633,0.0033333333333333335,358.9557783348855,358.9034650666032,0.05231326828231886
11.709615693790731,precompression_to_25_4mm,0.022365385645976964,0.0033333333333333335,358.9758412852349,358.9235250930311,0.0523161922037616
11.70986569379073,precompression_to_25_4mm,0.022366218979310296,0.0033333333333333335,358.99590460936014,358.9435854931804,0.052319116179717184
11.71011569379073,precompression_to_25_4mm,0.022367052312643628,0.0033333333333333335,359.0159683072541,358.963646267044,0.05232204021012876
11.71036569379073,precompression_to_25_4mm,0.02236788564597696,0.0033333333333333335,359.0360323789101,358.9837074146151,0.052324964294996335
11.710615693790729,precompression_to_25_4mm,0.022368718979310292,0.0033333333333333335,359.056096824321,359.0037689358866,0.052327888434376746
11.710865693790728,precompression_to_25_4mm,0.022369552312643624,0.0033333333333333335,359.07616164347985,359.0238308308517,0.05233081262815631
11.711115693790727,precompression_to_25_4mm,0.022370385645976956,0.0033333333333333335,359.09622683637974,359.0438930995033,0.05233373687644871
11.711365693790727,precompression_to_25_4mm,0.022371218979310287,0.0033333333333333335,359.11629240301363,359.06395574183443,0.05233666117919711
11.711615693790726,precompression_to_25_4mm,0.02237205231264362,0.0033333333333333335,359.1363583433747,359.08401875783824,0.052339585536458344
11.711865693790726,precompression_to_25_4mm,0.02237288564597695,0.0033333333333333335,359.1564246574559,359.10408214750777,0.05234250994811873
11.712115693790725,precompression_to_25_4mm,0.022373718979310283,0.0033333333333333335,359.17649134525016,359.1241459108359,0.052345434414235115
11.712365693790725,precompression_to_25_4mm,0.022374552312643615,0.0033333333333333335,359.19655840675074,359.1442100478159,0.052348358934864336
11.712615693790724,precompression_to_25_4mm,0.022375385645976947,0.0033333333333333335,359.21662584195053,359.1642745584406,0.05235128350994955
11.712865693790723,precompression_to_25_4mm,0.02237621897931028,0.0033333333333333335,359.2366936508426,359.1843394427031,0.052354208139490765
11.713115693790723,precompression_to_25_4mm,0.02237705231264361,0.0033333333333333335,359.25676183342006,359.20440470059657,0.05235713282348797
11.713365693790722,precompression_to_25_4mm,0.022377885645976942,0.0033333333333333335,359.27683038967587,359.2244703321139,0.052360057561941176
11.713615693790722,precompression_to_25_4mm,0.022378718979310274,0.0033333333333333335,359.2968993196031,359.24453633724823,0.052362982354850374
11.713865693790721,precompression_to_25_4mm,0.022379552312643606,0.0033333333333333335,359.3169686231948,359.26460271599257,0.05236590720221557
11.71411569379072,precompression_to_25_4mm,0.022380385645976938,0.0033333333333333335,359.33703830044396,359.2846694683399,0.052368832104036755
11.71436569379072,precompression_to_25_4mm,0.02238121897931027,0.0033333333333333335,359.3571083513437,359.3047365942834,0.05237175706031394
11.71461569379072,precompression_to_25_4mm,0.0223820523126436,0.0033333333333333335,359.37717877588705,359.324804093816,0.05237468207104712
11.714865693790719,precompression_to_25_4mm,0.022382885645976933,0.0033333333333333335,359.397249574067,359.3448719669308,0.05237760713623629
11.715115693790718,precompression_to_25_4mm,0.022383718979310265,0.0033333333333333335,359.41732074587657,359.36494021362074,0.05238053225582462
11.715365693790718,precompression_to_25_4mm,0.022384552312643597,0.0033333333333333335,359.437392291309,359.38500883387906,0.052383457429925784
11.715615693790717,precompression_to_25_4mm,0.02238538564597693,0.0033333333333333335,359.45746421035716,359.4050778276987,0.052386382658482944
